,Unnamed: 0,id,id,,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1,sex_F,sex_M,sex_U,median_house_income,state,zip_bins_2,zip_bins_3,zip_bins_4,zip_bins_5,zip_bins_6,zip_bins_7,zip_bins_8,zip_bins_9,zip_bins_10,zip_bins_11,zip_bins_12,zip_bins_13,zip_bins_14,p_final
18824,18824,18825,17524,,F,0,96782,14,5,170,12,31,1,0,0,0,1,0,0,78848,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.087887212
18837,18837,18838,17527,,U,1,96793,14,2,105,4,19,0,0,1,0,0,0,1,75056,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.077610129
18838,18838,18839,17529,,U,0,96793,14,5,182.5,8,15,0,0,0,0,0,0,1,75056,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059567847
18840,18840,18841,17530,,M,0,96797,14,2,18,5,31,0,1,1,0,0,1,0,81897,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.088795496
18843,18843,18844,17531,,M,0,96802,14,2,136,9,20,1,0,0,0,0,1,0,61000,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.064858017
18847,18847,18848,17532,,M,0,96813,14,4,388,11,4,0,0,0,0,0,1,0,60665,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053482628
18856,18856,18857,17537,,M,0,96815,14,1,132.5,12,26,1,0,0,0,0,1,0,49971,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047647942
18858,18858,18859,17538,,M,0,96815,14,2,131.5,10,27,0,0,1,0,0,1,0,49971,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.068740608
18862,18862,18863,17541,,M,0,96816,14,3,153.5,3,4,0,0,0,0,0,1,0,75448,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05076469
18866,18866,18867,17548,,F,0,96817,14,3,175,2,16,0,1,1,0,1,0,0,52532,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.124665296
18867,18867,18868,17551,,F,0,96817,14,4,167.5,9,15,0,1,1,0,1,0,0,52532,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.106166544
18872,18872,18873,17552,,M,0,96818,14,1,34.5,8,19,0,0,1,0,0,1,0,70850,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.056927332
18874,18874,18875,17554,,M,1,96819,14,3,109.5,5,26,1,0,0,0,0,1,0,74763,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.078943108
18875,18875,18876,17559,,M,1,96819,14,4,255.5,2,2,0,0,0,0,0,1,0,74763,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.061455802
18879,18879,18880,17560,,U,0,96821,14,1,109.5,1,25,0,0,1,0,0,0,1,110842,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.087685989
18880,18880,18881,17562,,M,0,96822,14,3,136,1,35,1,0,0,0,0,1,0,63379,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111957912
18881,18881,18882,17566,,M,0,96822,14,5,136.5,13,28,0,0,1,0,0,1,0,63379,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.098714387
18889,18889,18890,17571,,M,0,96825,14,2,194,1,17,0,1,1,0,0,1,0,108425,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12631372
18890,18890,18891,17573,,F,0,96826,14,3,136,1,21,1,0,0,0,1,0,0,42460,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.099387915
18892,18892,18893,17579,,M,1,96826,14,5,348.5,4,10,0,0,0,0,0,1,0,42460,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.073717229
18893,18893,18894,17580,,M,1,96826,14,4,165.5,1,17,0,0,1,0,0,1,0,42460,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.128243327
18896,18896,18897,17582,,F,1,96910,3,1,35.5,16,3,0,0,0,0,1,0,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.087756699
18897,18897,18898,17583,,F,1,96910,3,1,101,2,17,1,0,0,0,1,0,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.308942113
18898,18898,18899,17586,,F,1,96921,3,1,22,17,8,0,0,0,0,1,0,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.083087282
18899,18899,18900,17589,,F,1,96921,3,1,20,16,9,0,0,0,0,1,0,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.086887445
18900,18900,18901,17590,,M,0,96950,3,1,44.5,17,12,0,0,0,0,0,1,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.107970566
18901,18901,18902,17593,,M,0,96950,3,5,457.5,7,13,0,0,0,0,0,1,0,61000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399867633
18903,18903,18904,17595,,M,0,97005,11,3,69,3,21,1,0,0,0,0,1,0,39677,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.118576692
18904,18904,18905,17596,,M,1,97005,11,3,128,5,19,0,0,1,0,0,1,0,39677,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.111763372
18906,18906,18907,17597,,M,0,97006,11,5,224.5,5,10,0,0,0,0,0,1,0,60407,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.089753336
18909,18909,18910,17599,,F,0,97006,11,5,188.5,4,15,0,0,0,0,1,0,0,60407,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.081935683
18916,18916,18917,17605,,M,0,97007,11,4,163.5,1,28,0,0,1,0,0,1,0,68941,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.183495755
18929,18929,18930,17607,,F,0,97013,11,1,22,6,35,1,0,0,0,1,0,0,57943,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.065219659
18936,18936,18937,17611,,M,0,97030,11,5,112,1,21,0,0,1,0,0,1,0,43071,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.199868479
18937,18937,18938,17614,,M,0,97030,11,4,368.5,2,8,0,0,0,0,0,1,0,43071,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.101652742
18938,18938,18939,17615,,M,0,97030,11,3,152,5,1,0,0,0,0,0,1,0,43071,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058792103
18943,18943,18944,17617,,U,0,97034,11,5,180.5,13,8,0,0,0,0,0,0,1,99492,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05993091
18944,18944,18945,17618,,U,0,97034,11,2,49,1,35,1,0,0,0,0,0,1,99492,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.112065343
18945,18945,18946,17620,,U,0,97034,11,1,61.5,4,27,1,0,0,0,0,0,1,99492,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.083663824
18946,18946,18947,17622,,M,0,97035,11,4,101.5,22,16,1,0,0,0,0,1,0,72114,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.060584943
18950,18950,18951,17624,,M,0,97035,11,2,139.5,4,1,0,0,0,0,0,1,0,72114,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051507412
18953,18953,18954,17625,,M,1,97038,11,1,29.5,1,36,0,0,1,0,0,1,0,51831,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.089131486
18963,18963,18964,17626,,M,0,97060,11,5,200,1,7,0,0,0,0,0,1,0,59422,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.104371749
18965,18965,18966,17630,,U,1,97062,11,1,75.5,3,34,0,0,1,0,0,0,1,63314,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.086518332
18967,18967,18968,17631,,F,0,97062,11,2,111.5,1,29,1,0,0,0,1,0,0,63314,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.105778453
18974,18974,18975,17633,,M,0,97070,11,1,8.5,4,23,0,0,1,0,0,1,0,58662,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08548893
18978,18978,18979,17634,,F,0,97080,11,1,100,10,36,1,0,0,0,1,0,0,62886,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.059067296
18980,18980,18981,17636,,M,1,97103,11,3,48.5,12,21,1,0,0,0,0,1,0,46871,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.067607089
18982,18982,18983,17637,,M,0,97107,11,3,103.5,1,13,0,0,0,0,0,1,0,50100,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.068186147
18983,18983,18984,17638,,M,0,97107,11,1,144.5,14,32,1,0,0,0,0,1,0,50100,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.056855691
18986,18986,18987,17643,,M,0,97116,11,2,33.5,2,2,0,0,0,0,0,1,0,49663,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050196649
18991,18991,18992,17647,,F,1,97123,11,5,334.5,24,32,0,0,1,0,1,0,0,64599,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.074831692
18994,18994,18995,17649,,M,0,97124,11,4,197,12,27,0,0,1,0,0,1,0,69724,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.118755835
18995,18995,18996,17650,,M,0,97124,11,1,53.5,16,26,0,0,1,0,0,1,0,69724,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051584103
18996,18996,18997,17651,,F,0,97128,11,3,141,5,25,0,1,1,0,1,0,0,44541,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.134194087
18998,18998,18999,17654,,U,0,97132,11,4,60.5,26,22,1,0,0,0,0,0,1,63318,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048824259
19005,19005,19006,17655,,M,0,97141,11,1,24.5,13,16,1,0,0,0,0,1,0,44878,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051095284
19007,19007,19008,17656,,M,0,97201,11,3,86,4,15,0,0,0,0,0,1,0,40380,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058177706
19012,19012,19013,17657,,F,1,97202,11,5,295,9,7,0,0,0,0,1,0,0,55212,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.063258116
19013,19013,19014,17667,,F,1,97202,11,5,153.5,4,16,0,0,0,0,1,0,0,55212,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.069021829
19016,19016,19017,17670,,F,0,97203,11,1,8.5,14,30,0,0,1,0,1,0,0,42585,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048503218
19023,19023,19024,17671,,F,0,97206,11,3,377,9,22,0,0,1,0,1,0,0,50694,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12553177
19024,19024,19025,17673,,U,1,97207,11,3,228.5,9,8,0,0,0,0,0,0,1,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047326312
19025,19025,19026,17675,,U,1,97207,11,3,55,15,22,0,0,1,0,0,0,1,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.066655086
19027,19027,19028,17681,,F,1,97209,11,3,177,1,27,0,0,1,0,1,0,0,39258,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.128083216
19033,19033,19034,17683,,M,1,97212,11,4,228.5,5,20,1,0,0,0,0,1,0,81930,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.132505694
19036,19036,19037,17685,,M,0,97213,11,4,261,8,6,0,0,0,0,0,1,0,58469,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.068677434
19041,19041,19042,17689,,M,1,97214,11,3,25,15,21,0,0,1,0,0,1,0,50917,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.063493557
19043,19043,19044,17690,,M,1,97215,11,4,109,12,1,0,1,0,0,0,1,0,63514,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048149389
19045,19045,19046,17691,,F,0,97216,11,4,118,2,20,0,0,1,0,1,0,0,46097,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.151522143
19047,19047,19048,17693,,M,0,97217,11,1,69.5,9,35,1,0,0,0,0,1,0,53972,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.066392826
19054,19054,19055,17695,,M,0,97219,11,3,79,4,18,1,0,0,0,0,1,0,77756,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.114727564
19055,19055,19056,17698,,M,0,97219,11,1,210,8,36,1,0,0,0,0,1,0,77756,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.081455839
19056,19056,19057,17699,,M,0,97220,11,1,49.5,11,26,0,0,1,0,0,1,0,47303,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06482865
19057,19057,19058,17703,,M,0,97220,11,2,19,8,24,0,0,1,0,0,1,0,47303,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.084785042
19058,19058,19059,17704,,M,0,97221,11,1,12.5,14,20,1,0,0,0,0,1,0,92024,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048555784
19059,19059,19060,17705,,M,0,97221,11,3,172.5,24,29,1,0,0,0,0,1,0,92024,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051317944
19060,19060,19061,17707,,M,0,97222,11,1,74.5,3,36,1,0,0,0,0,1,0,49095,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.088115681
19061,19061,19062,17712,,M,0,97222,11,3,153.5,13,8,0,1,0,0,0,1,0,49095,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047051405
19062,19062,19063,17713,,M,0,97222,11,3,126,9,13,0,0,0,0,0,1,0,49095,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047955978
19063,19063,19064,17716,,M,0,97222,11,2,194,12,27,1,0,0,0,0,1,0,49095,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.077434803
19069,19069,19070,17718,,M,0,97223,11,1,74.5,13,18,0,0,1,0,0,1,0,64519,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.060241769
19082,19082,19083,17719,,U,0,97229,11,5,528.5,3,8,0,0,0,0,0,0,1,100063,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13706624
19085,19085,19086,17722,,M,0,97229,11,3,99,4,9,0,0,0,0,0,1,0,100063,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.059006617
19091,19091,19092,17725,,M,0,97232,11,5,214,15,6,0,0,0,0,0,1,0,45066,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.055413564
19093,19093,19094,17727,,M,0,97236,11,5,113,14,10,0,0,0,0,0,1,0,43517,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05210764
19095,19095,19096,17734,,M,0,97240,11,2,69,3,13,0,0,0,0,0,1,0,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050539559
19098,19098,19099,17737,,M,0,97267,11,3,43,16,28,0,0,1,0,0,1,0,59329,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.071388744
19099,19099,19100,17738,,M,0,97267,11,4,194.5,5,12,0,0,0,0,0,1,0,59329,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.073885218
19101,19101,19102,17743,,F,0,97280,11,3,35.5,4,15,0,0,0,0,1,0,0,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.049501535
19105,19105,19106,17747,,M,0,97301,11,5,161.5,14,27,1,0,0,0,0,1,0,37006,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.110871251
19107,19107,19108,17748,,M,1,97301,11,2,25,14,30,1,0,0,0,0,1,0,37006,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051150166
19110,19110,19111,17751,,M,0,97302,11,2,79,1,29,0,0,1,0,0,1,0,53114,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.124451296
19111,19111,19112,17753,,M,0,97302,11,1,14.5,13,21,1,0,0,0,0,1,0,53114,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050870229
19120,19120,19121,17754,,M,0,97306,11,1,104.5,13,24,0,0,1,0,0,1,0,58730,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.062686169
19121,19121,19122,17760,,M,0,97306,11,5,244,6,13,0,0,0,0,0,1,0,58730,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.087865597
19134,19134,19135,17761,,U,0,97331,11,3,107.5,10,36,0,0,1,0,0,0,1,2499,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.102305762
19135,19135,19136,17762,,U,0,97331,11,4,29,3,29,0,0,1,0,0,0,1,2499,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.148667564
19136,19136,19137,17765,,F,0,97333,11,5,285.5,18,21,0,0,1,0,1,0,0,43811,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.104851588
19137,19137,19138,17766,,F,0,97333,11,4,124.5,4,6,0,0,0,0,1,0,0,43811,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.063920816
19138,19138,19139,17767,,M,0,97339,11,4,228,13,11,0,0,0,0,0,1,0,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.052660003
19141,19141,19142,17770,,U,1,97355,11,1,19.5,12,17,0,0,1,0,0,0,1,46641,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.052326049
19143,19143,19144,17772,,F,0,97361,11,3,364.5,11,9,0,0,0,0,1,0,0,38868,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050939954
19149,19149,19150,17773,,F,1,97381,11,1,94.5,11,31,0,0,1,0,1,0,0,55217,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.053848292
19159,19159,19160,17778,,U,1,97401,11,1,36,8,30,1,0,0,0,0,0,1,31080,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058811618
19161,19161,19162,17779,,M,0,97402,11,2,27.5,2,3,0,0,0,0,0,1,0,38414,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.049854179
19163,19163,19164,17780,,F,0,97402,11,2,51.5,17,35,1,0,0,0,1,0,0,38414,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047368432
19164,19164,19165,17782,,M,0,97403,11,2,149,2,14,0,0,0,0,0,1,0,38053,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.057882463
19169,19169,19170,17783,,F,0,97405,11,4,132,21,36,1,0,0,0,1,0,0,56250,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.060358691
19170,19170,19171,17784,,U,1,97405,11,2,89,1,14,0,0,0,0,0,0,1,56250,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050241023
19184,19184,19185,17785,,M,0,97440,11,4,140.5,13,33,0,0,1,0,0,1,0,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.107662346
19188,19188,19189,17786,,M,0,97459,11,5,158.5,12,30,0,0,1,0,0,1,0,44319,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133472445
19190,19190,19191,17787,,U,1,97467,11,5,937.5,34,18,0,0,1,0,0,0,1,34657,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.100354286
19191,19191,19192,17790,,U,1,97467,11,5,207.5,5,1,0,0,0,0,0,0,1,34657,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.077148138
19193,19193,19194,17791,,M,1,97470,11,1,74.5,3,34,1,0,0,0,0,1,0,38270,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.076899925
19194,19194,19195,17795,,M,0,97470,11,2,31.5,3,14,0,0,0,0,0,1,0,38270,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048380262
19197,19197,19198,17800,,M,0,97477,11,1,109.5,2,16,0,0,1,0,0,1,0,37409,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.103266975
19198,19198,19199,17813,,M,1,97478,11,3,199,4,13,0,0,0,0,0,1,0,49088,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.057523336
19199,19199,19200,17815,,M,1,97478,11,1,24.5,8,22,1,0,0,0,0,1,0,49088,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.056881389
19201,19201,19202,17817,,M,0,97489,11,4,56.5,13,29,1,0,0,0,0,1,0,52969,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.088616076
19208,19208,19209,17822,,M,0,97504,11,3,226,6,11,0,0,0,0,0,1,0,49026,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.061675863
19209,19209,19210,17824,,M,0,97504,11,5,216,11,36,1,0,0,0,0,1,0,49026,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.135336842
19211,19211,19212,17827,,M,0,97504,11,5,135.5,3,3,0,0,0,0,0,1,0,49026,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.088482883
19214,19214,19215,17832,,M,0,97523,11,3,28,13,21,0,0,1,0,0,1,0,25663,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.079726835
19216,19216,19217,17840,,M,0,97526,11,3,158.5,12,28,1,0,0,0,0,1,0,36465,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.087745928
19230,19230,19231,17841,,U,0,97701,11,5,212,5,6,0,0,0,0,0,0,1,53444,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.089207665
19234,19234,19235,17842,,M,0,97702,11,5,298,8,5,0,0,0,0,0,1,0,58157,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.084249228
19236,19236,19237,17843,,F,1,97702,11,5,59.5,5,6,0,0,0,0,1,0,0,58157,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058666063
19239,19239,19240,17846,,M,0,97709,11,1,24.5,13,19,1,0,0,0,0,1,0,61000,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051370114
19240,19240,19241,17850,,M,0,97741,11,3,215,13,30,1,0,0,0,0,1,0,42222,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.089376249
19242,19242,19243,17852,,M,1,97756,11,2,20,5,23,1,0,0,0,0,1,0,42876,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.076956422
19248,19248,19249,17855,,M,0,97838,11,1,69.5,17,20,0,0,1,0,0,1,0,51588,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.049631051
19249,19249,19250,17861,,M,0,97838,11,4,748,6,24,1,0,0,0,0,1,0,51588,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23744139
19250,19250,19251,17863,,F,0,97850,11,1,62,13,33,1,0,0,0,1,0,0,40951,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048817451
19251,19251,19252,17864,,F,0,97850,11,2,239,3,2,0,0,0,0,1,0,0,40951,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054126649
19252,19252,19253,17874,,U,1,97862,11,1,9.5,13,29,0,0,1,0,0,0,1,37625,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04999754
19254,19254,19255,17880,,U,1,97914,11,1,50,4,36,0,0,1,0,0,0,1,31478,OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0.080287755
19263,19263,19264,17882,,M,0,98003,6,5,159.5,6,15,0,0,0,0,0,1,0,45894,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064113522
19266,19266,19267,17883,,M,0,98004,6,5,109.5,3,20,0,0,1,0,0,1,0,93521,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.150980378
19270,19270,19271,17888,,M,0,98004,6,4,179.5,1,17,0,0,1,0,0,1,0,93521,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.151068276
19274,19274,19275,17892,,F,0,98004,6,1,49.5,1,26,0,0,1,0,1,0,0,93521,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.074585938
19284,19284,19285,17895,,M,0,98006,6,2,79,13,19,0,0,1,0,0,1,0,110290,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.057420636
19294,19294,19295,17896,,M,0,98008,6,3,163.5,5,22,0,0,1,0,0,1,0,92986,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.107390848
19303,19303,19304,17897,,M,1,98011,6,1,84.5,1,35,0,0,1,0,0,1,0,71720,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.075891842
19307,19307,19308,17898,,M,0,98012,6,1,46.5,1,16,0,0,1,0,0,1,0,88283,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.081531054
19309,19309,19310,17901,,M,0,98012,6,1,49.5,5,22,0,0,1,0,0,1,0,88283,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.068453629
19312,19312,19313,17903,,U,0,98020,6,2,99,12,20,0,0,1,0,0,0,1,78083,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.062203331
19329,19329,19330,17904,,U,0,98026,6,4,515.5,1,12,0,0,0,0,0,0,1,73220,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.102137345
19336,19336,19337,17905,,F,0,98027,6,4,189.5,1,23,0,0,1,0,1,0,0,100644,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.139521376
19337,19337,19338,17911,,F,0,98027,6,5,396.5,3,34,0,0,1,0,1,0,0,100644,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.185216657
19338,19338,19339,17913,,M,0,98027,6,3,76,5,33,0,1,1,0,0,1,0,100644,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.113726909
19340,19340,19341,17915,,M,0,98027,6,2,120,2,32,0,0,1,0,0,1,0,100644,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.101150122
19341,19341,19342,17928,,M,0,98027,6,1,49.5,3,22,1,0,0,0,0,1,0,100644,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.067897579
19345,19345,19346,17930,,M,0,98029,6,1,54.5,10,23,1,0,0,0,0,1,0,99974,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.049156033
19348,19348,19349,17932,,F,0,98031,6,4,182.5,10,19,1,0,0,0,1,0,0,63709,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.083388225
19353,19353,19354,17939,,M,0,98031,6,3,161,6,26,1,0,0,0,0,1,0,63709,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.092847477
19359,19359,19360,17942,,M,0,98033,6,4,182.5,8,29,1,0,0,0,0,1,0,103250,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.102771501
19365,19365,19366,17944,,M,0,98033,6,5,162,28,32,0,0,1,0,0,1,0,103250,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05222464
19366,19366,19367,17946,,F,0,98034,6,3,103.5,4,8,0,1,0,0,1,0,0,77688,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.048844638
19369,19369,19370,17947,,M,0,98034,6,1,29.5,1,27,0,0,1,0,0,1,0,77688,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.080955454
19374,19374,19375,17950,,M,1,98036,6,2,94,10,18,0,0,1,0,0,1,0,64738,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05832294
19380,19380,19381,17951,,M,0,98037,6,5,88,19,25,1,0,0,0,0,1,0,59798,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.065348189
19381,19381,19382,17955,,M,0,98037,6,2,84,12,19,1,0,0,0,0,1,0,59798,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05424351
19383,19383,19384,17960,,U,0,98038,6,2,157,17,35,0,0,1,0,0,0,1,95043,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.053473406
19384,19384,19385,17962,,M,0,98040,6,3,88.5,8,18,1,0,0,0,0,1,0,126359,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.078140047
19386,19386,19387,17967,,M,0,98040,6,3,106.5,4,9,0,0,0,0,0,1,0,126359,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047477424
